Date;return
24/08/2022;0,0005
23/08/2022;0,0005
22/08/2022;0,0005
19/08/2022;0,0005
18/08/2022;0,0005
17/08/2022;0,0005
16/08/2022;0,0005
15/08/2022;0,0005
12/08/2022;0,0005
11/08/2022;0,0005
10/08/2022;0,0005
09/08/2022;0,0005
08/08/2022;0,0005
05/08/2022;0,0005
04/08/2022;0,0005
03/08/2022;0,0005
02/08/2022;0,0005
01/08/2022;0,0005
29/07/2022;0,0005
28/07/2022;0,0005
27/07/2022;0,0005
26/07/2022;0,0005
25/07/2022;0,0005
22/07/2022;0,0005
21/07/2022;0,0005
20/07/2022;0,0005
19/07/2022;0,0005
18/07/2022;0,0005
15/07/2022;0,0005
14/07/2022;0,0005
13/07/2022;0,0005
12/07/2022;0,0005
11/07/2022;0,0005
08/07/2022;0,0005
07/07/2022;0,0005
06/07/2022;0,0005
05/07/2022;0,0005
04/07/2022;0,0005
01/07/2022;0,0005
30/06/2022;0,0005
29/06/2022;0,0005
28/06/2022;0,0005
27/06/2022;0,0005
24/06/2022;0,0005
23/06/2022;0,0005
22/06/2022;0,0005
21/06/2022;0,0005
20/06/2022;0,0005
17/06/2022;0,0005
15/06/2022;0,0005
14/06/2022;0,0005
13/06/2022;0,0005
10/06/2022;0,0005
09/06/2022;0,0005
08/06/2022;0,0005
07/06/2022;0,0005
06/06/2022;0,0005
03/06/2022;0,0005
02/06/2022;0,0005
01/06/2022;0,0005
31/05/2022;0,0005
30/05/2022;0,0005
27/05/2022;0,0005
26/05/2022;0,0005
25/05/2022;0,0005
24/05/2022;0,0005
23/05/2022;0,0005
20/05/2022;0,0005
19/05/2022;0,0005
18/05/2022;0,0005
17/05/2022;0,0005
16/05/2022;0,0005
13/05/2022;0,0005
12/05/2022;0,0005
11/05/2022;0,0005
10/05/2022;0,0005
09/05/2022;0,0005
06/05/2022;0,0005
05/05/2022;0,0005
04/05/2022;0,0004
03/05/2022;0,0004
02/05/2022;0,0004
29/04/2022;0,0004
28/04/2022;0,0004
27/04/2022;0,0004
26/04/2022;0,0004
25/04/2022;0,0004
22/04/2022;0,0004
20/04/2022;0,0004
19/04/2022;0,0004
18/04/2022;0,0004
14/04/2022;0,0004
13/04/2022;0,0004
12/04/2022;0,0004
11/04/2022;0,0004
08/04/2022;0,0004
07/04/2022;0,0004
06/04/2022;0,0004
05/04/2022;0,0004
04/04/2022;0,0004
01/04/2022;0,0004
31/03/2022;0,0004
30/03/2022;0,0004
29/03/2022;0,0004
28/03/2022;0,0004
25/03/2022;0,0004
24/03/2022;0,0004
23/03/2022;0,0004
22/03/2022;0,0004
21/03/2022;0,0004
18/03/2022;0,0004
17/03/2022;0,0004
16/03/2022;0,0004
15/03/2022;0,0004
14/03/2022;0,0004
11/03/2022;0,0004
10/03/2022;0,0004
09/03/2022;0,0004
08/03/2022;0,0004
07/03/2022;0,0004
04/03/2022;0,0004
03/03/2022;0,0004
02/03/2022;0,0004
25/02/2022;0,0004
24/02/2022;0,0004
23/02/2022;0,0004
22/02/2022;0,0004
21/02/2022;0,0004
18/02/2022;0,0004
17/02/2022;0,0004
16/02/2022;0,0004
15/02/2022;0,0004
14/02/2022;0,0004
11/02/2022;0,0004
10/02/2022;0,0004
09/02/2022;0,0004
08/02/2022;0,0004
07/02/2022;0,0004
04/02/2022;0,0004
03/02/2022;0,0004
02/02/2022;0,0004
01/02/2022;0,0004
31/01/2022;0,0004
28/01/2022;0,0004
27/01/2022;0,0004
26/01/2022;0,0004
25/01/2022;0,0004
24/01/2022;0,0004
21/01/2022;0,0004
20/01/2022;0,0004
19/01/2022;0,0004
18/01/2022;0,0004
17/01/2022;0,0004
14/01/2022;0,0004
13/01/2022;0,0004
12/01/2022;0,0004
11/01/2022;0,0004
10/01/2022;0,0004
07/01/2022;0,0004
06/01/2022;0,0004
05/01/2022;0,0004
04/01/2022;0,0004
03/01/2022;0,0004
31/12/2021;0,0004
30/12/2021;0,0004
29/12/2021;0,0004
28/12/2021;0,0004
27/12/2021;0,0004
24/12/2021;0,0004
23/12/2021;0,0004
22/12/2021;0,0004
21/12/2021;0,0004
20/12/2021;0,0004
17/12/2021;0,0004
16/12/2021;0,0004
15/12/2021;0,0004
14/12/2021;0,0004
13/12/2021;0,0004
10/12/2021;0,0004
09/12/2021;0,0004
08/12/2021;0,0003
07/12/2021;0,0003
06/12/2021;0,0003
03/12/2021;0,0003
02/12/2021;0,0003
01/12/2021;0,0003
30/11/2021;0,0003
29/11/2021;0,0003
26/11/2021;0,0003
25/11/2021;0,0003
24/11/2021;0,0003
23/11/2021;0,0003
22/11/2021;0,0003
19/11/2021;0,0003
18/11/2021;0,0003
17/11/2021;0,0003
16/11/2021;0,0003
12/11/2021;0,0003
11/11/2021;0,0003
10/11/2021;0,0003
09/11/2021;0,0003
08/11/2021;0,0003
05/11/2021;0,0003
04/11/2021;0,0003
03/11/2021;0,0003
01/11/2021;0,0003
29/10/2021;0,0003
28/10/2021;0,0003
27/10/2021;0,0002
26/10/2021;0,0002
25/10/2021;0,0002
22/10/2021;0,0002
21/10/2021;0,0002
20/10/2021;0,0002
19/10/2021;0,0002
18/10/2021;0,0002
15/10/2021;0,0002
14/10/2021;0,0002
13/10/2021;0,0002
11/10/2021;0,0002
08/10/2021;0,0002
07/10/2021;0,0002
06/10/2021;0,0002
05/10/2021;0,0002
04/10/2021;0,0002
01/10/2021;0,0002
30/09/2021;0,0002
29/09/2021;0,0002
28/09/2021;0,0002
27/09/2021;0,0002
24/09/2021;0,0002
23/09/2021;0,0002
22/09/2021;0,0002
21/09/2021;0,0002
20/09/2021;0,0002
17/09/2021;0,0002
16/09/2021;0,0002
15/09/2021;0,0002
14/09/2021;0,0002
13/09/2021;0,0002
10/09/2021;0,0002
09/09/2021;0,0002
08/09/2021;0,0002
06/09/2021;0,0002
03/09/2021;0,0002
02/09/2021;0,0002
01/09/2021;0,0002
31/08/2021;0,0002
30/08/2021;0,0002
27/08/2021;0,0002
26/08/2021;0,0002
25/08/2021;0,0002
24/08/2021;0,0002
23/08/2021;0,0002
20/08/2021;0,0002
19/08/2021;0,0002
18/08/2021;0,0002
17/08/2021;0,0002
16/08/2021;0,0002
13/08/2021;0,0002
12/08/2021;0,0002
11/08/2021;0,0002
10/08/2021;0,0002
09/08/2021;0,0002
06/08/2021;0,0002
05/08/2021;0,0002
04/08/2021;0,0002
03/08/2021;0,0002
02/08/2021;0,0002
30/07/2021;0,0002
29/07/2021;0,0002
28/07/2021;0,0002
27/07/2021;0,0002
26/07/2021;0,0002
23/07/2021;0,0002
22/07/2021;0,0002
21/07/2021;0,0002
20/07/2021;0,0002
19/07/2021;0,0002
16/07/2021;0,0002
15/07/2021;0,0002
14/07/2021;0,0002
13/07/2021;0,0002
12/07/2021;0,0002
09/07/2021;0,0002
08/07/2021;0,0002
07/07/2021;0,0002
06/07/2021;0,0002
05/07/2021;0,0002
02/07/2021;0,0002
01/07/2021;0,0002
30/06/2021;0,0002
29/06/2021;0,0002
28/06/2021;0,0002
25/06/2021;0,0002
24/06/2021;0,0002
23/06/2021;0,0002
22/06/2021;0,0002
21/06/2021;0,0002
18/06/2021;0,0002
17/06/2021;0,0002
16/06/2021;0,0001
15/06/2021;0,0001
14/06/2021;0,0001
11/06/2021;0,0001
10/06/2021;0,0001
09/06/2021;0,0001
08/06/2021;0,0001
07/06/2021;0,0001
04/06/2021;0,0001
02/06/2021;0,0001
01/06/2021;0,0001
31/05/2021;0,0001
28/05/2021;0,0001
27/05/2021;0,0001
26/05/2021;0,0001
25/05/2021;0,0001
24/05/2021;0,0001
21/05/2021;0,0001
20/05/2021;0,0001
19/05/2021;0,0001
18/05/2021;0,0001
17/05/2021;0,0001
14/05/2021;0,0001
13/05/2021;0,0001
12/05/2021;0,0001
11/05/2021;0,0001
10/05/2021;0,0001
07/05/2021;0,0001
06/05/2021;0,0001
05/05/2021;0,0001
04/05/2021;0,0001
03/05/2021;0,0001
30/04/2021;0,0001
29/04/2021;0,0001
28/04/2021;0,0001
27/04/2021;0,0001
26/04/2021;0,0001
23/04/2021;0,0001
22/04/2021;0,0001
20/04/2021;0,0001
19/04/2021;0,0001
16/04/2021;0,0001
15/04/2021;0,0001
14/04/2021;0,0001
13/04/2021;0,0001
12/04/2021;0,0001
09/04/2021;0,0001
08/04/2021;0,0001
07/04/2021;0,0001
06/04/2021;0,0001
05/04/2021;0,0001
01/04/2021;0,0001
31/03/2021;0,0001
30/03/2021;0,0001
29/03/2021;0,0001
26/03/2021;0,0001
25/03/2021;0,0001
24/03/2021;0,0001
23/03/2021;0,0001
22/03/2021;0,0001
19/03/2021;0,0001
18/03/2021;0,0001
17/03/2021;0,0001
16/03/2021;0,0001
15/03/2021;0,0001
12/03/2021;0,0001
11/03/2021;0,0001
10/03/2021;0,0001
09/03/2021;0,0001
08/03/2021;0,0001
05/03/2021;0,0001
04/03/2021;0,0001
03/03/2021;0,0001
02/03/2021;0,0001
01/03/2021;0,0001
26/02/2021;0,0001
25/02/2021;0,0001
24/02/2021;0,0001
23/02/2021;0,0001
22/02/2021;0,0001
19/02/2021;0,0001
18/02/2021;0,0001
17/02/2021;0,0001
12/02/2021;0,0001
11/02/2021;0,0001
10/02/2021;0,0001
09/02/2021;0,0001
08/02/2021;0,0001
05/02/2021;0,0001
04/02/2021;0,0001
03/02/2021;0,0001
02/02/2021;0,0001
01/02/2021;0,0001
29/01/2021;0,0001
28/01/2021;0,0001
27/01/2021;0,0001
26/01/2021;0,0001
25/01/2021;0,0001
22/01/2021;0,0001
21/01/2021;0,0001
20/01/2021;0,0001
19/01/2021;0,0001
18/01/2021;0,0001
15/01/2021;0,0001
14/01/2021;0,0001
13/01/2021;0,0001
12/01/2021;0,0001
11/01/2021;0,0001
08/01/2021;0,0001
07/01/2021;0,0001
06/01/2021;0,0001
05/01/2021;0,0001
04/01/2021;0,0001
31/12/2020;0,0001
30/12/2020;0,0001
29/12/2020;0,0001
28/12/2020;0,0001
24/12/2020;0,0001
23/12/2020;0,0001
22/12/2020;0,0001
21/12/2020;0,0001
18/12/2020;0,0001
17/12/2020;0,0001
16/12/2020;0,0001
15/12/2020;0,0001
14/12/2020;0,0001
11/12/2020;0,0001
10/12/2020;0,0001
09/12/2020;0,0001
08/12/2020;0,0001
07/12/2020;0,0001
04/12/2020;0,0001
03/12/2020;0,0001
02/12/2020;0,0001
01/12/2020;0,0001
30/11/2020;0,0001
27/11/2020;0,0001
26/11/2020;0,0001
25/11/2020;0,0001
24/11/2020;0,0001
23/11/2020;0,0001
20/11/2020;0,0001
19/11/2020;0,0001
18/11/2020;0,0001
17/11/2020;0,0001
16/11/2020;0,0001
13/11/2020;0,0001
12/11/2020;0,0001
11/11/2020;0,0001
10/11/2020;0,0001
09/11/2020;0,0001
06/11/2020;0,0001
05/11/2020;0,0001
04/11/2020;0,0001
03/11/2020;0,0001
30/10/2020;0,0001
29/10/2020;0,0001
28/10/2020;0,0001
27/10/2020;0,0001
26/10/2020;0,0001
23/10/2020;0,0001
22/10/2020;0,0001
21/10/2020;0,0001
20/10/2020;0,0001
19/10/2020;0,0001
16/10/2020;0,0001
15/10/2020;0,0001
14/10/2020;0,0001
13/10/2020;0,0001
09/10/2020;0,0001
08/10/2020;0,0001
07/10/2020;0,0001
06/10/2020;0,0001
05/10/2020;0,0001
02/10/2020;0,0001
01/10/2020;0,0001
30/09/2020;0,0001
29/09/2020;0,0001
28/09/2020;0,0001
25/09/2020;0,0001
24/09/2020;0,0001
23/09/2020;0,0001
22/09/2020;0,0001
21/09/2020;0,0001
18/09/2020;0,0001
17/09/2020;0,0001
16/09/2020;0,0001
15/09/2020;0,0001
14/09/2020;0,0001
11/09/2020;0,0001
10/09/2020;0,0001
09/09/2020;0,0001
08/09/2020;0,0001
04/09/2020;0,0001
03/09/2020;0,0001
02/09/2020;0,0001
01/09/2020;0,0001
31/08/2020;0,0001
28/08/2020;0,0001
27/08/2020;0,0001
26/08/2020;0,0001
25/08/2020;0,0001
24/08/2020;0,0001
21/08/2020;0,0001
20/08/2020;0,0001
19/08/2020;0,0001
18/08/2020;0,0001
17/08/2020;0,0001
14/08/2020;0,0001
13/08/2020;0,0001
12/08/2020;0,0001
11/08/2020;0,0001
10/08/2020;0,0001
07/08/2020;0,0001
06/08/2020;0,0001
05/08/2020;0,0001
04/08/2020;0,0001
03/08/2020;0,0001
31/07/2020;0,0001
30/07/2020;0,0001
29/07/2020;0,0001
28/07/2020;0,0001
27/07/2020;0,0001
24/07/2020;0,0001
23/07/2020;0,0001
22/07/2020;0,0001
21/07/2020;0,0001
20/07/2020;0,0001
17/07/2020;0,0001
16/07/2020;0,0001
15/07/2020;0,0001
14/07/2020;0,0001
13/07/2020;0,0001
10/07/2020;0,0001
09/07/2020;0,0001
08/07/2020;0,0001
07/07/2020;0,0001
06/07/2020;0,0001
03/07/2020;0,0001
02/07/2020;0,0001
01/07/2020;0,0001
30/06/2020;0,0001
29/06/2020;0,0001
26/06/2020;0,0001
25/06/2020;0,0001
24/06/2020;0,0001
23/06/2020;0,0001
22/06/2020;0,0001
19/06/2020;0,0001
18/06/2020;0,0001
17/06/2020;0,0001
16/06/2020;0,0001
15/06/2020;0,0001
12/06/2020;0,0001
10/06/2020;0,0001
09/06/2020;0,0001
08/06/2020;0,0001
05/06/2020;0,0001
04/06/2020;0,0001
03/06/2020;0,0001
02/06/2020;0,0001
01/06/2020;0,0001
29/05/2020;0,0001
28/05/2020;0,0001
27/05/2020;0,0001
26/05/2020;0,0001
25/05/2020;0,0001
22/05/2020;0,0001
21/05/2020;0,0001
20/05/2020;0,0001
19/05/2020;0,0001
18/05/2020;0,0001
15/05/2020;0,0001
14/05/2020;0,0001
13/05/2020;0,0001
12/05/2020;0,0001
11/05/2020;0,0001
08/05/2020;0,0001
07/05/2020;0,0001
06/05/2020;0,0001
05/05/2020;0,0001
04/05/2020;0,0001
30/04/2020;0,0001
29/04/2020;0,0001
28/04/2020;0,0001
27/04/2020;0,0001
24/04/2020;0,0001
23/04/2020;0,0001
22/04/2020;0,0001
20/04/2020;0,0001
17/04/2020;0,0001
16/04/2020;0,0001
15/04/2020;0,0001
14/04/2020;0,0001
13/04/2020;0,0001
09/04/2020;0,0001
08/04/2020;0,0001
07/04/2020;0,0001
06/04/2020;0,0001
03/04/2020;0,0001
02/04/2020;0,0001
01/04/2020;0,0001
31/03/2020;0,0001
30/03/2020;0,0001
27/03/2020;0,0001
26/03/2020;0,0001
25/03/2020;0,0001
24/03/2020;0,0001
23/03/2020;0,0001
20/03/2020;0,0001
19/03/2020;0,0001
18/03/2020;0,0002
17/03/2020;0,0002
16/03/2020;0,0002
13/03/2020;0,0002
12/03/2020;0,0002
11/03/2020;0,0002
10/03/2020;0,0002
09/03/2020;0,0002
06/03/2020;0,0002
05/03/2020;0,0002
04/03/2020;0,0002
03/03/2020;0,0002
02/03/2020;0,0002
28/02/2020;0,0002
27/02/2020;0,0002
26/02/2020;0,0002
21/02/2020;0,0002
20/02/2020;0,0002
19/02/2020;0,0002
18/02/2020;0,0002
17/02/2020;0,0002
14/02/2020;0,0002
13/02/2020;0,0002
12/02/2020;0,0002
11/02/2020;0,0002
10/02/2020;0,0002
07/02/2020;0,0002
06/02/2020;0,0002
05/02/2020;0,0002
04/02/2020;0,0002
03/02/2020;0,0002
31/01/2020;0,0002
30/01/2020;0,0002
29/01/2020;0,0002
28/01/2020;0,0002
27/01/2020;0,0002
24/01/2020;0,0002
23/01/2020;0,0002
22/01/2020;0,0002
21/01/2020;0,0002
20/01/2020;0,0002
17/01/2020;0,0002
16/01/2020;0,0002
15/01/2020;0,0002
14/01/2020;0,0002
13/01/2020;0,0002
10/01/2020;0,0002
09/01/2020;0,0002
08/01/2020;0,0002
07/01/2020;0,0002
06/01/2020;0,0002
03/01/2020;0,0002
02/01/2020;0,0002
